USING MAIN IMPL
Loaded DRONE_NAME=drone21
Loaded DRONE_COLOR=black
Loaded LOG_LEVEL=INFO
Loaded FLIGHT_IMPL=main
Loaded ROVER_IMPL=mock
Loaded CAMERA_IMPL=mock
Loaded COMM_IMPL=wifi
Loaded CAMERA_API_URL=http://192.168.1.119:8001/api/positions
Loaded ALG_MODE=cluster2
Loaded CLUSTER_HOSTFILE=/home/pi/HotDrone2/cluster_hosts
Loaded CLUSTER_NP=4
INITIALIZING COMM_IMPL: wifi
[drone21] 22:38:16 - INFO - WifiEspController initialized on 0.0.0.0:47000, leader=True, drone=drone21
[drone21] 22:38:16 - INFO - Custom message callback set
[drone21] 22:39:14 - INFO - Not our turn. Current turn is white, we are black. Waiting.
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:15 - INFO - AM I LEADER? True
[drone21] 22:39:18 - INFO - AM I LEADER? True
[drone21] 22:39:18 - INFO - AM I LEADER? True
[drone21] 22:39:18 - INFO - AM I LEADER? True
[drone21] 22:39:18 - INFO - AM I LEADER? True
[drone21] 22:39:18 - INFO - AM I LEADER? True
[drone21] 22:39:18 - INFO - AM I LEADER? True
[drone21] 22:39:18 - INFO - AM I LEADER? True
[drone21] 22:39:18 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - === Leader run_once call ===
GOT BOARD: 4P3/8/8/3q4/8/8/PPPPPP1P/RNBQKBNR w - - 0 1
[drone21] 22:39:19 - INFO - Not our turn. Current turn is white, we are black. Waiting.
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:19 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:20 - INFO - AM I LEADER? True
[drone21] 22:39:21 - INFO - AM I LEADER? True
[drone21] 22:39:21 - INFO - AM I LEADER? True
[drone21] 22:39:21 - INFO - AM I LEADER? True
[drone21] 22:39:22 - INFO - AM I LEADER? True
[drone21] 22:39:22 - INFO - AM I LEADER? True
[drone21] 22:39:22 - INFO - AM I LEADER? True
[drone21] 22:39:22 - INFO - AM I LEADER? True
[drone21] 22:39:22 - INFO - AM I LEADER? True
[drone21] 22:39:22 - INFO - AM I LEADER? True
[drone21] 22:39:22 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
zx[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:23 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - === Leader run_once call ===
GOT BOARD: 4P3/8/8/3q4/8/8/PPPPPP1P/RNBQKBNR w - - 0 1
[drone21] 22:39:24 - INFO - Not our turn. Current turn is white, we are black. Waiting.
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:24 - INFO - AM I LEADER? True
[drone21] 22:39:25 - INFO - AM I LEADER? True
[drone21] 22:39:25 - INFO - AM I LEADER? True
[drone21] 22:39:25 - INFO - AM I LEADER? True
^Z
